Provincia,Descripcion.de.Linea.del.Negocio,Nombre.de.la.Organizacion,Departamento,valor_inicial,valor_final,Activo,F.Registral,cod_pdn,Distrito,timestamp,length
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,"25,000",0,TERRENOS CON INSTACION DE FORRAJES,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,"18,000","1,500",TOROS (ORGANIZACION),11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,"18,000","1,200",VACAS (ORGANIZACION),11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,"12,000",0,COBERTIZOS,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,0,"1,000",SEMILLA DE ALFA ALFA,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,0,800,COMEDOR,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,575,0,CARRETILLA,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,500,0,PICO,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,0,360,MOCHILA FUNIGADORA,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,250,0,LAMPA,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,0,200,PALA,11034967,177,LUCRE,,
AYMARAES,LACTEOS,ASOCIACION AGROPECUARIA  DE GANADO LECHERO AGUA VIVA DE MUTCA,APURIMAC,150,0,RASTRILLO,11034967,177,LUCRE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,"40,000",0,INSTALACION DE FORRAJES,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,"15,000","18,000",CUYES,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,"16,000","24,400",GALPONES,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,0,"1,000",INSUMOS VETERINARIOS,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,"1,100","1,000",TRIGO Y MAIZ,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,0,900,ALIMENTOS CONCETRADOS,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,0,250,MOCHILA FUMIGADORA,11018346,178,CHACOCHE,,
ABANCAY,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS DE ACCO MOLLEBAMBA,APURIMAC,0,200,CARRETILLAS,11018346,178,CHACOCHE,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"21,000","25,000",TORETES,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"4,500","6,000",PASTOS ASOCIADOS,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,60,300,MOCHETA,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,90,240,JERINGAS HIPODERMICAS DE PLASTICO,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"20,000","20,000",PASTOS ASOCIADOS,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"25,000","25,000",FORRAJES,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"20,000","20,000",PASTOS NATURALES,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"27,000","27,000",TOROS PARA ENGORDE,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"6,500","6,500",FORRAJE,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"2,000","2,000",PASTOS NATURALES,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"3,600",0,TORO ENGORDADO,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,306,306,CEGADERA,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"6,600","6,600",MAGUERAS,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,"3,300","3,300",ASPERSORES,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,200,200,ESTACAS DE MADERA,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,480,480,SOGAS,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN VICENTE DE INQUILPATA    APAM SAN VICENTE DE INQUILPATA,CUSCO,0,0,COBERTIZOS,11122575,179,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,0,"1,650",CUYES REPRODUCTORES,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"4,000","5,550",ALFALFA,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,0,360,BOTIQUIN VETERINARIO,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"25,000","25,000",ALFALFA,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"25,000","25,000",AVENA,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,600,600,CUYES MACHOS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"2,340","2,340",CUYES HEMBRAS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,480,480,GAZAPOS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"3,000","3,000",AVENA,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,360,360,CUYES PARA VENTA,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"1,000","1,000",PALAS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"1,500","1,500",PICOS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"2,800","2,800",ASPERSORES (PARA RIEGO DE PASTOS),11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,90,90,JERINGAS HIPODERMICAS DE PLASTICO,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,750,750,CEGADERAS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"1,980","1,980",MANGUERAS/300 METROS,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SANTA ANA SECTOR KURPO   APM SANTA ANA KURPO,CUSCO,"62,500",0,GALPONES EN CONSTRUCCION,11122568,181,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"9,600","16,000",TOROS DE ENGORDE,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"7,000","10,000",TORETES,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"3,900","6,100",PASTOS ASOCIADOS,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,240,400,MOCHETAS,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,750,750,MOCHILAS FUMIGADORAS (CONTROL DE PLAGAS EN PASTOS Y FORRAJES),11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,306,306,CEGADERA,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"1,650","1,650",MANGUERA/300 METROS,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"2,100","2,100",ASPERSORES (PARA RIEGO DE PASTOS),11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,120,120,ESTACAS DE MADERA,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,200,200,JERINGAS HIPODERMICAS DE PLASTICO,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,240,240,SOGAS,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"30,000","30,000",DE PASTOS ASOCIADOS,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"3,000","3,000",DE FORRAJES,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"20,000","20,000",DE PASTOS NATURALES,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"7,500","7,500",FORRAJES,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"1,000","1,000",PASTOS NATURALES,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"3,200","3,200",TORO ENGORDADO,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN MARCOS DE KCURPO   APAM-KCURPO,CUSCO,"18,000","48,000",COBERTIZOS RUSTICOS,11121855,182,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,0,"2,780",POZAS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"6,000","8,160",PASTOS ASOCIADOS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,0,315,BOTIQUIN VETERINARIO,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,600,860,CEGADERA,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"6,000",0,MOCHILAS FUMIGADORAS (CONTROL DE PLAGAS EN PASTOS Y FORRAJES),11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,800,0,PICO,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"20,000",0,TUBO METALICO/6 METROS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"8,400",0,ASPERSORES (PARA RIEGO DE PASTOS),11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,240,0,VALDES,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,300,0,RASTRILLO,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,400,0,PALAS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"4,000",0,CARRETILLA,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"100,000",0,PASTOS ASOCIADOS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"150,000",0,FORRAJES,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"7,200",0,CUYES HEMBRAS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"1,200",0,CUYES MACHOS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,800,0,GAZAPOS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"20,000",0,FORRAJES,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,750,0,CUYES PARA VENTA,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,400,0,JAULAS,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,CUYES,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES SAN LUIS DE LA COMUNIDAD CAMPESINA DE JUAN VELASCO ALVARADO   APAM. SACJVA,CUSCO,"1,000","80,000",GALPONES,11120905,184,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"65,000","37,800",TOROS PARA ENGORDE,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"20,000","15,000",TOROS ENGORDADOS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"30,000","33,150",PASTOS ASOCIADOS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,0,"2,100",BOTIQUIN VETERINARIO,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,750,750,JERINGAS HIPODERMICAS METALICO,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,300,300,JERINGAS HIPODERMICAS DE PLASTICO,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"1,000","1,000",CEGADERA,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"5,000","5,000",MANGUERA (ROLLO/100),11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"3,750","3,750",CARRETILLA,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"5,250","5,250",ASPERSORES (PARA RIEGO DE PASTOS),11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,50,50,ESTACAS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,800,800,SOGAS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,250,250,MOCHETAS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"500,000","500,000",PASTOS ASOCIADOS,11121846,185,CHALLABAMBA,,
PAUCARTAMBO,ENGORDE DE VACUNOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS MULTIPLES LOS WAYQUIS DE MAJOPATA APAM. LOS WAYQUIS,CUSCO,"500,000","500,000",FORRAJES,11121846,185,CHALLABAMBA,,
